nav_id,amfi_code,date_id,nav
6402,101206,20260429,808.0982
6403,101206,20260430,803.1386
6404,101206,20260501,803.0014
6405,101206,20260502,803.0014
6406,101206,20260503,803.0014
6407,101206,20260504,801.1546
6408,101206,20260505,792.0314
6409,101206,20260506,788.4557
6410,101206,20260507,779.2319
6411,101206,20260508,771.1763
6412,101206,20260509,771.1763
6413,101206,20260510,771.1763
6414,101206,20260511,763.8495
6415,101206,20260512,770.697
6416,101206,20260513,781.2884
6417,101206,20260514,771.1734
6418,101206,20260515,782.3992
6419,101206,20260516,782.3992
6420,101206,20260517,782.3992
6421,101206,20260518,775.0638
6422,101206,20260519,780.5884
6423,101206,20260520,782.7741
6424,101206,20260521,787.5822
6425,101206,20260522,779.9289
6426,101206,20260523,779.9289
6427,101206,20260524,779.9289
6428,101206,20260525,767.9581
6429,101206,20260526,762.9328
6430,101206,20260527,766.2056
6431,101206,20260528,779.946
6432,101206,20260529,773.2939
6433,101207,20220103,38.5736
6434,101207,20220104,38.1545
6435,101207,20220105,38.1775
6436,101207,20220106,37.0665
6437,101207,20220107,37.9845
6438,101207,20220108,37.9845
6439,101207,20220109,37.9845
6440,101207,20220110,38.032
6441,101207,20220111,38.6191
6442,101207,20220112,38.5117
6443,101207,20220113,38.6612
6444,101207,20220114,39.3891
6445,101207,20220115,39.3891
6446,101207,20220116,39.3891
6447,101207,20220117,39.5053
6448,101207,20220118,39.6444
6449,101207,20220119,39.186
6450,101207,20220120,38.8915
6451,101207,20220121,38.3095
6452,101207,20220122,38.3095
6453,101207,20220123,38.3095
6454,101207,20220124,37.8999
6455,101207,20220125,38.6879
6456,101207,20220126,39.8405
6457,101207,20220127,39.0997
6458,101207,20220128,39.3781
6459,101207,20220129,39.3781
6460,101207,20220130,39.3781
6461,101207,20220131,39.2158
6462,101207,20220201,40.1231
6463,101207,20220202,40.2436
6464,101207,20220203,40.274
6465,101207,20220204,39.8391
6466,101207,20220205,39.8391
6467,101207,20220206,39.8391
6468,101207,20220207,38.9235
6469,101207,20220208,39.4272
6470,101207,20220209,39.6816
6471,101207,20220210,39.953
6472,101207,20220211,39.6123
6473,101207,20220212,39.6123
6474,101207,20220213,39.6123
6475,101207,20220214,39.556
6476,101207,20220215,40.0868
6477,101207,20220216,40.7472
6478,101207,20220217,40.0329
6479,101207,20220218,39.6702
6480,101207,20220219,39.6702
6481,101207,20220220,39.6702
6482,101207,20220221,38.8452
6483,101207,20220222,39.0026
6484,101207,20220223,39.5841
6485,101207,20220224,39.4451
6486,101207,20220225,39.0696
6487,101207,20220226,39.0696
6488,101207,20220227,39.0696
6489,101207,20220228,38.8978
6490,101207,20220301,40.3718
6491,101207,20220302,41.1727
6492,101207,20220303,41.6858
6493,101207,20220304,41.933
6494,101207,20220305,41.933
6495,101207,20220306,41.933
6496,101207,20220307,41.9613
6497,101207,20220308,41.4025
6498,101207,20220309,40.7516
6499,101207,20220310,40.424
6500,101207,20220311,39.8561
6501,101207,20220312,39.8561
6502,101207,20220313,39.8561
6503,101207,20220314,39.5109
6504,101207,20220315,39.482
6505,101207,20220316,39.5008
6506,101207,20220317,39.1509
6507,101207,20220318,39.4919
6508,101207,20220319,39.4919
6509,101207,20220320,39.4919
6510,101207,20220321,39.4089
6511,101207,20220322,39.5769
6512,101207,20220323,39.1497
6513,101207,20220324,39.6138
6514,101207,20220325,39.3158
6515,101207,20220326,39.3158
6516,101207,20220327,39.3158
6517,101207,20220328,40.3597
6518,101207,20220329,40.2521
6519,101207,20220330,40.2272
6520,101207,20220331,40.6405
6521,101207,20220401,41.1994
6522,101207,20220402,41.1994
6523,101207,20220403,41.1994
6524,101207,20220404,41.8369
6525,101207,20220405,43.0609
6526,101207,20220406,43.5501
6527,101207,20220407,43.5421
6528,101207,20220408,43.2182
6529,101207,20220409,43.2182
6530,101207,20220410,43.2182
6531,101207,20220411,43.1649
6532,101207,20220412,44.2241
6533,101207,20220413,43.3064
6534,101207,20220414,42.7888
6535,101207,20220415,42.6787
6536,101207,20220416,42.6787
6537,101207,20220417,42.6787
6538,101207,20220418,42.1597
6539,101207,20220419,41.9258
6540,101207,20220420,43.1732
6541,101207,20220421,43.0085
6542,101207,20220422,43.326
6543,101207,20220423,43.326
6544,101207,20220424,43.326
6545,101207,20220425,42.2461
6546,101207,20220426,41.5553
6547,101207,20220427,42.207
6548,101207,20220428,43.3682
6549,101207,20220429,43.5577
6550,101207,20220430,43.5577
6551,101207,20220501,43.5577
6552,101207,20220502,43.3862
6553,101207,20220503,43.7647
6554,101207,20220504,42.0473
6555,101207,20220505,42.2362
6556,101207,20220506,41.5823
6557,101207,20220507,41.5823
6558,101207,20220508,41.5823
6559,101207,20220509,42.1424
6560,101207,20220510,40.7478
6561,101207,20220511,40.3818
6562,101207,20220512,40.391
6563,101207,20220513,39.9441
6564,101207,20220514,39.9441
6565,101207,20220515,39.9441
6566,101207,20220516,39.7433
6567,101207,20220517,40.3487
6568,101207,20220518,40.3683
6569,101207,20220519,39.8158
6570,101207,20220520,40.4451
6571,101207,20220521,40.4451
6572,101207,20220522,40.4451
6573,101207,20220523,40.6408
6574,101207,20220524,40.8641
6575,101207,20220525,40.3289
6576,101207,20220526,38.7767
6577,101207,20220527,38.2607
6578,101207,20220528,38.2607
6579,101207,20220529,38.2607
6580,101207,20220530,37.6911
6581,101207,20220531,37.3614
6582,101207,20220601,36.9015
6583,101207,20220602,36.9994
6584,101207,20220603,37.549
6585,101207,20220604,37.549
6586,101207,20220605,37.549
6587,101207,20220606,38.2241
6588,101207,20220607,38.7653
6589,101207,20220608,38.2545
6590,101207,20220609,38.3235
6591,101207,20220610,39.3142
6592,101207,20220611,39.3142
6593,101207,20220612,39.3142
6594,101207,20220613,38.3786
6595,101207,20220614,39.2364
6596,101207,20220615,38.6595
6597,101207,20220616,38.8727
6598,101207,20220617,39.1604
6599,101207,20220618,39.1604
6600,101207,20220619,39.1604
6601,101207,20220620,39.312
6602,101207,20220621,40.7517
6603,101207,20220622,40.5945
6604,101207,20220623,39.5943
6605,101207,20220624,39.852
6606,101207,20220625,39.852
6607,101207,20220626,39.852
6608,101207,20220627,39.7801
6609,101207,20220628,40.1643
6610,101207,20220629,40.7617
6611,101207,20220630,40.7757
6612,101207,20220701,41.0927
6613,101207,20220702,41.0927
6614,101207,20220703,41.0927
6615,101207,20220704,41.2221
6616,101207,20220705,42.4389
6617,101207,20220706,42.2289
6618,101207,20220707,41.8109
6619,101207,20220708,42.4319
6620,101207,20220709,42.4319
6621,101207,20220710,42.4319
6622,101207,20220711,41.852
6623,101207,20220712,42.148
6624,101207,20220713,42.0723
6625,101207,20220714,42.042
6626,101207,20220715,43.7252
6627,101207,20220716,43.7252
6628,101207,20220717,43.7252
6629,101207,20220718,44.6223
6630,101207,20220719,45.3856
6631,101207,20220720,45.8064
6632,101207,20220721,45.3498
6633,101207,20220722,45.5767
6634,101207,20220723,45.5767
6635,101207,20220724,45.5767
6636,101207,20220725,46.0375
6637,101207,20220726,46.2223
6638,101207,20220727,46.3318
6639,101207,20220728,46.0829
6640,101207,20220729,46.3222
6641,101207,20220730,46.3222
6642,101207,20220731,46.3222
6643,101207,20220801,45.9805
6644,101207,20220802,46.5333
6645,101207,20220803,45.1187
6646,101207,20220804,46.1348
6647,101207,20220805,45.231
6648,101207,20220806,45.231
6649,101207,20220807,45.231
6650,101207,20220808,44.516
6651,101207,20220809,44.8427
6652,101207,20220810,45.2651
6653,101207,20220811,46.812
6654,101207,20220812,47.072
6655,101207,20220813,47.072
6656,101207,20220814,47.072
6657,101207,20220815,47.0831
6658,101207,20220816,47.2664
6659,101207,20220817,48.5076
6660,101207,20220818,50.4395
6661,101207,20220819,50.3369
6662,101207,20220820,50.3369
6663,101207,20220821,50.3369
6664,101207,20220822,50.8133
6665,101207,20220823,50.7982
6666,101207,20220824,50.7671
6667,101207,20220825,52.3375
6668,101207,20220826,51.6251
6669,101207,20220827,51.6251
6670,101207,20220828,51.6251
6671,101207,20220829,49.8052
6672,101207,20220830,50.0985
6673,101207,20220831,51.0997
6674,101207,20220901,51.3218
6675,101207,20220902,51.7745
6676,101207,20220903,51.7745
6677,101207,20220904,51.7745
6678,101207,20220905,52.4373
6679,101207,20220906,52.5749
6680,101207,20220907,53.0839
6681,101207,20220908,53.5836
6682,101207,20220909,52.0015
6683,101207,20220910,52.0015
6684,101207,20220911,52.0015
6685,101207,20220912,52.1403
6686,101207,20220913,50.9091
6687,101207,20220914,50.923
6688,101207,20220915,50.5714
6689,101207,20220916,51.4466
6690,101207,20220917,51.4466
6691,101207,20220918,51.4466
6692,101207,20220919,51.6901
6693,101207,20220920,52.1222
6694,101207,20220921,52.0107
6695,101207,20220922,52.9259
6696,101207,20220923,51.6562
6697,101207,20220924,51.6562
6698,101207,20220925,51.6562
6699,101207,20220926,50.9773
6700,101207,20220927,52.0659
6701,101207,20220928,51.7551
6702,101207,20220929,50.079
6703,101207,20220930,51.2826
6704,101207,20221001,51.2826
6705,101207,20221002,51.2826
6706,101207,20221003,52.2054
6707,101207,20221004,52.8393
6708,101207,20221005,52.9641
6709,101207,20221006,54.4151
6710,101207,20221007,55.553
6711,101207,20221008,55.553
6712,101207,20221009,55.553
6713,101207,20221010,56.9735
6714,101207,20221011,57.6513
6715,101207,20221012,57.8133
6716,101207,20221013,57.5012
6717,101207,20221014,56.4128
6718,101207,20221015,56.4128
6719,101207,20221016,56.4128
6720,101207,20221017,56.9102
6721,101207,20221018,57.4874
6722,101207,20221019,57.2216
6723,101207,20221020,57.8277
6724,101207,20221021,57.5762
6725,101207,20221022,57.5762
6726,101207,20221023,57.5762
6727,101207,20221024,58.4192
6728,101207,20221025,57.6635
6729,101207,20221026,56.7628
6730,101207,20221027,56.5976
6731,101207,20221028,57.3912
6732,101207,20221029,57.3912
6733,101207,20221030,57.3912
6734,101207,20221031,56.4026
6735,101207,20221101,57.3928
6736,101207,20221102,55.976
6737,101207,20221103,55.8076
6738,101207,20221104,54.6271
6739,101207,20221105,54.6271
6740,101207,20221106,54.6271
6741,101207,20221107,52.4731
6742,101207,20221108,52.8229
6743,101207,20221109,52.7212
6744,101207,20221110,51.6189
6745,101207,20221111,51.2454
6746,101207,20221112,51.2454
6747,101207,20221113,51.2454
6748,101207,20221114,51.6483
6749,101207,20221115,51.3945
6750,101207,20221116,51.2787
6751,101207,20221117,51.0025
6752,101207,20221118,50.581
6753,101207,20221119,50.581
6754,101207,20221120,50.581
6755,101207,20221121,50.1528
6756,101207,20221122,49.7052
6757,101207,20221123,49.162
6758,101207,20221124,48.4229
6759,101207,20221125,48.1762
6760,101207,20221126,48.1762
6761,101207,20221127,48.1762
6762,101207,20221128,47.7348
6763,101207,20221129,46.9769
6764,101207,20221130,47.5886
6765,101207,20221201,48.5638
6766,101207,20221202,48.6061
6767,101207,20221203,48.6061
6768,101207,20221204,48.6061
6769,101207,20221205,48.6995
6770,101207,20221206,48.2133
6771,101207,20221207,49.0732
6772,101207,20221208,50.4791
6773,101207,20221209,50.393
6774,101207,20221210,50.393
6775,101207,20221211,50.393
6776,101207,20221212,50.0246
6777,101207,20221213,50.3382
6778,101207,20221214,50.4846
6779,101207,20221215,50.1323
6780,101207,20221216,50.5498
6781,101207,20221217,50.5498
6782,101207,20221218,50.5498
6783,101207,20221219,51.347
6784,101207,20221220,50.7597
6785,101207,20221221,52.8792
6786,101207,20221222,51.663
6787,101207,20221223,51.0192
6788,101207,20221224,51.0192
6789,101207,20221225,51.0192
6790,101207,20221226,51.2522
6791,101207,20221227,53.1446
6792,101207,20221228,52.7219
6793,101207,20221229,51.8896
6794,101207,20221230,52.3861
6795,101207,20221231,52.3861
6796,101207,20230101,52.3861
6797,101207,20230102,52.227
6798,101207,20230103,52.8232
6799,101207,20230104,52.8104
6800,101207,20230105,52.1478
6801,101207,20230106,54.1602
6802,101207,20230107,54.1602
6803,101207,20230108,54.1602
6804,101207,20230109,51.7432
6805,101207,20230110,53.2944
6806,101207,20230111,54.1307
6807,101207,20230112,53.5456
6808,101207,20230113,55.1962
6809,101207,20230114,55.1962
6810,101207,20230115,55.1962
6811,101207,20230116,54.064
6812,101207,20230117,54.9772
6813,101207,20230118,53.2497
6814,101207,20230119,52.3431
6815,101207,20230120,51.4499
6816,101207,20230121,51.4499
6817,101207,20230122,51.4499
6818,101207,20230123,50.8896
6819,101207,20230124,50.9434
6820,101207,20230125,50.3289
6821,101207,20230126,48.783
6822,101207,20230127,49.1833
6823,101207,20230128,49.1833
6824,101207,20230129,49.1833
6825,101207,20230130,49.2642
6826,101207,20230131,49.6258
6827,101207,20230201,49.8038
6828,101207,20230202,50.602
6829,101207,20230203,50.5861
6830,101207,20230204,50.5861
6831,101207,20230205,50.5861
6832,101207,20230206,51.4441
6833,101207,20230207,50.8638
6834,101207,20230208,50.3353
6835,101207,20230209,51.4829
6836,101207,20230210,52.6398
6837,101207,20230211,52.6398
6838,101207,20230212,52.6398
6839,101207,20230213,53.164
6840,101207,20230214,52.4706
6841,101207,20230215,51.7206
6842,101207,20230216,52.8598
6843,101207,20230217,53.9771
6844,101207,20230218,53.9771
6845,101207,20230219,53.9771
6846,101207,20230220,53.9701
6847,101207,20230221,56.0467
6848,101207,20230222,56.5025
6849,101207,20230223,55.5743
6850,101207,20230224,55.3819
6851,101207,20230225,55.3819
6852,101207,20230226,55.3819
6853,101207,20230227,55.4351
6854,101207,20230228,55.5591
6855,101207,20230301,56.7131
6856,101207,20230302,55.9142
6857,101207,20230303,54.8017
6858,101207,20230304,54.8017
6859,101207,20230305,54.8017
6860,101207,20230306,55.3724
6861,101207,20230307,54.98
6862,101207,20230308,57.1688
6863,101207,20230309,58.0751
6864,101207,20230310,57.6468
6865,101207,20230311,57.6468
6866,101207,20230312,57.6468
6867,101207,20230313,58.8098
6868,101207,20230314,59.5422
6869,101207,20230315,60.1919
6870,101207,20230316,60.1286
6871,101207,20230317,60.5809
6872,101207,20230318,60.5809
6873,101207,20230319,60.5809
6874,101207,20230320,58.6586
6875,101207,20230321,59.9403
6876,101207,20230322,56.8326
6877,101207,20230323,56.4875
6878,101207,20230324,55.1338
6879,101207,20230325,55.1338
6880,101207,20230326,55.1338
6881,101207,20230327,54.7484
6882,101207,20230328,54.7323
6883,101207,20230329,53.7573
6884,101207,20230330,51.5039
6885,101207,20230331,51.7173
6886,101207,20230401,51.7173
6887,101207,20230402,51.7173
6888,101207,20230403,53.4915
6889,101207,20230404,53.2429
6890,101207,20230405,54.1006
6891,101207,20230406,55.446
6892,101207,20230407,53.8585
6893,101207,20230408,53.8585
6894,101207,20230409,53.8585
6895,101207,20230410,53.5188
6896,101207,20230411,52.4995
6897,101207,20230412,51.8824
6898,101207,20230413,53.3384
6899,101207,20230414,53.5734
6900,101207,20230415,53.5734
6901,101207,20230416,53.5734
6902,101207,20230417,54.2904
6903,101207,20230418,54.3003
6904,101207,20230419,53.3214
6905,101207,20230420,53.941
6906,101207,20230421,55.0637
6907,101207,20230422,55.0637
6908,101207,20230423,55.0637
6909,101207,20230424,55.3879
6910,101207,20230425,55.8649
6911,101207,20230426,54.8369
6912,101207,20230427,55.4992
6913,101207,20230428,56.7377
6914,101207,20230429,56.7377
6915,101207,20230430,56.7377
6916,101207,20230501,57.1503
6917,101207,20230502,55.6043
6918,101207,20230503,57.105
6919,101207,20230504,56.3108
6920,101207,20230505,56.7052
6921,101207,20230506,56.7052
6922,101207,20230507,56.7052
6923,101207,20230508,57.6129
6924,101207,20230509,58.652
6925,101207,20230510,57.0625
6926,101207,20230511,57.2179
6927,101207,20230512,57.3139
6928,101207,20230513,57.3139
6929,101207,20230514,57.3139
6930,101207,20230515,58.6788
6931,101207,20230516,59.1558
6932,101207,20230517,60.5733
6933,101207,20230518,61.1439
6934,101207,20230519,61.1259
6935,101207,20230520,61.1259
6936,101207,20230521,61.1259
6937,101207,20230522,61.3663
6938,101207,20230523,62.9115
6939,101207,20230524,61.6934
6940,101207,20230525,62.6346
6941,101207,20230526,62.0727
6942,101207,20230527,62.0727
6943,101207,20230528,62.0727
6944,101207,20230529,61.3081
6945,101207,20230530,62.3586
6946,101207,20230531,61.5511
6947,101207,20230601,61.9718
6948,101207,20230602,61.5501
6949,101207,20230603,61.5501
6950,101207,20230604,61.5501
6951,101207,20230605,59.3592
6952,101207,20230606,59.8597
6953,101207,20230607,60.0313
6954,101207,20230608,58.3032
6955,101207,20230609,57.7157
6956,101207,20230610,57.7157
6957,101207,20230611,57.7157
6958,101207,20230612,56.1454
6959,101207,20230613,56.8457
6960,101207,20230614,58.1527
6961,101207,20230615,58.9874
6962,101207,20230616,59.9658
6963,101207,20230617,59.9658
6964,101207,20230618,59.9658
6965,101207,20230619,59.5307
6966,101207,20230620,60.0981
6967,101207,20230621,60.142
6968,101207,20230622,60.3704
6969,101207,20230623,61.3411
6970,101207,20230624,61.3411
6971,101207,20230625,61.3411
6972,101207,20230626,62.5419
6973,101207,20230627,62.2134
6974,101207,20230628,60.9026
6975,101207,20230629,60.7761
6976,101207,20230630,60.6195
6977,101207,20230701,60.6195
6978,101207,20230702,60.6195
6979,101207,20230703,60.945
6980,101207,20230704,61.8037
6981,101207,20230705,60.0204
6982,101207,20230706,59.4415
6983,101207,20230707,58.5971
6984,101207,20230708,58.5971
6985,101207,20230709,58.5971
6986,101207,20230710,59.8151
6987,101207,20230711,59.6712
6988,101207,20230712,59.2429
6989,101207,20230713,59.7994
6990,101207,20230714,59.2953
6991,101207,20230715,59.2953
6992,101207,20230716,59.2953
6993,101207,20230717,59.3329
6994,101207,20230718,61.1057
6995,101207,20230719,62.904
6996,101207,20230720,62.5563
6997,101207,20230721,62.4314
6998,101207,20230722,62.4314
6999,101207,20230723,62.4314
7000,101207,20230724,61.8797
7001,101207,20230725,60.0835
7002,101207,20230726,61.1254
7003,101207,20230727,63.5567
7004,101207,20230728,63.1695
7005,101207,20230729,63.1695
7006,101207,20230730,63.1695
7007,101207,20230731,62.4167
7008,101207,20230801,62.2033
7009,101207,20230802,62.3411
7010,101207,20230803,61.2896
7011,101207,20230804,60.9018
7012,101207,20230805,60.9018
7013,101207,20230806,60.9018
7014,101207,20230807,61.9371
7015,101207,20230808,62.1157
7016,101207,20230809,63.4263
7017,101207,20230810,63.8474
7018,101207,20230811,62.8166
7019,101207,20230812,62.8166
7020,101207,20230813,62.8166
7021,101207,20230814,62.3037
7022,101207,20230815,62.6026
7023,101207,20230816,61.5593
7024,101207,20230817,60.4098
7025,101207,20230818,59.338
7026,101207,20230819,59.338
7027,101207,20230820,59.338
7028,101207,20230821,59.8742
7029,101207,20230822,59.5818
7030,101207,20230823,60.7547
7031,101207,20230824,59.9554
7032,101207,20230825,57.7298
7033,101207,20230826,57.7298
7034,101207,20230827,57.7298
7035,101207,20230828,57.6614
7036,101207,20230829,59.2288
7037,101207,20230830,59.3128
7038,101207,20230831,58.0956
7039,101207,20230901,56.6778
7040,101207,20230902,56.6778
7041,101207,20230903,56.6778
7042,101207,20230904,57.8076
7043,101207,20230905,57.1271
7044,101207,20230906,58.5823
7045,101207,20230907,59.2405
7046,101207,20230908,58.578
7047,101207,20230909,58.578
7048,101207,20230910,58.578
7049,101207,20230911,59.7168
7050,101207,20230912,58.9056
7051,101207,20230913,57.6284
7052,101207,20230914,56.8968
7053,101207,20230915,57.6401
7054,101207,20230916,57.6401
7055,101207,20230917,57.6401
7056,101207,20230918,58.7336
7057,101207,20230919,58.4195
7058,101207,20230920,56.7752
7059,101207,20230921,55.4485
7060,101207,20230922,54.5716
7061,101207,20230923,54.5716
7062,101207,20230924,54.5716
7063,101207,20230925,53.5175
7064,101207,20230926,53.7886
7065,101207,20230927,55.5041
7066,101207,20230928,56.2532
7067,101207,20230929,55.3108
7068,101207,20230930,55.3108
7069,101207,20231001,55.3108
7070,101207,20231002,54.757
7071,101207,20231003,54.3756
7072,101207,20231004,54.7577
7073,101207,20231005,56.1786
7074,101207,20231006,55.8153
7075,101207,20231007,55.8153
7076,101207,20231008,55.8153
7077,101207,20231009,57.2344
7078,101207,20231010,59.2142
7079,101207,20231011,58.9402
7080,101207,20231012,58.6437
7081,101207,20231013,58.3625
7082,101207,20231014,58.3625
7083,101207,20231015,58.3625
7084,101207,20231016,58.471
7085,101207,20231017,58.1929
7086,101207,20231018,59.0604
7087,101207,20231019,57.6876
7088,101207,20231020,57.2539
7089,101207,20231021,57.2539
7090,101207,20231022,57.2539
7091,101207,20231023,57.6018
7092,101207,20231024,58.4475
7093,101207,20231025,60.5563
7094,101207,20231026,59.3912
7095,101207,20231027,58.8358
7096,101207,20231028,58.8358
7097,101207,20231029,58.8358
7098,101207,20231030,56.8225
7099,101207,20231031,55.8867
7100,101207,20231101,54.3987
7101,101207,20231102,54.0011
7102,101207,20231103,53.8542
7103,101207,20231104,53.8542
7104,101207,20231105,53.8542
7105,101207,20231106,54.3012
7106,101207,20231107,54.0937
7107,101207,20231108,54.5431
7108,101207,20231109,54.6889
7109,101207,20231110,53.8531
7110,101207,20231111,53.8531
7111,101207,20231112,53.8531
7112,101207,20231113,52.4876
7113,101207,20231114,53.0186
7114,101207,20231115,54.4589
7115,101207,20231116,56.7268
7116,101207,20231117,57.619
7117,101207,20231118,57.619
7118,101207,20231119,57.619
7119,101207,20231120,59.0083
7120,101207,20231121,59.4906
7121,101207,20231122,59.8265
7122,101207,20231123,59.9835
7123,101207,20231124,59.9359
7124,101207,20231125,59.9359
7125,101207,20231126,59.9359
7126,101207,20231127,60.5645
7127,101207,20231128,60.1225
7128,101207,20231129,60.0354
7129,101207,20231130,58.9834
7130,101207,20231201,59.4782
7131,101207,20231202,59.4782
7132,101207,20231203,59.4782
7133,101207,20231204,58.6377
7134,101207,20231205,58.7201
7135,101207,20231206,59.2365
7136,101207,20231207,59.8378
7137,101207,20231208,60.6222
7138,101207,20231209,60.6222
7139,101207,20231210,60.6222
7140,101207,20231211,60.4716
7141,101207,20231212,60.9895
7142,101207,20231213,60.5768
7143,101207,20231214,58.7767
7144,101207,20231215,59.3214
7145,101207,20231216,59.3214
7146,101207,20231217,59.3214
7147,101207,20231218,59.653
7148,101207,20231219,60.6656
7149,101207,20231220,60.6944
7150,101207,20231221,59.2329
7151,101207,20231222,59.1991
7152,101207,20231223,59.1991
7153,101207,20231224,59.1991
7154,101207,20231225,60.0839
7155,101207,20231226,60.5889
7156,101207,20231227,60.5018
7157,101207,20231228,58.9888
7158,101207,20231229,58.094
7159,101207,20231230,58.094
7160,101207,20231231,58.094
7161,101207,20240101,58.5834
7162,101207,20240102,57.1169
7163,101207,20240103,56.881
7164,101207,20240104,56.9652
7165,101207,20240105,58.0569
7166,101207,20240106,58.0569
7167,101207,20240107,58.0569
7168,101207,20240108,58.6726
7169,101207,20240109,59.6211
7170,101207,20240110,59.9575
7171,101207,20240111,59.2162
7172,101207,20240112,58.6979
7173,101207,20240113,58.6979
7174,101207,20240114,58.6979
7175,101207,20240115,57.8925
7176,101207,20240116,58.4847
7177,101207,20240117,57.8996
7178,101207,20240118,57.5917
7179,101207,20240119,57.6624
7180,101207,20240120,57.6624
7181,101207,20240121,57.6624
7182,101207,20240122,59.224
7183,101207,20240123,59.8924
7184,101207,20240124,59.2195
7185,101207,20240125,59.4131
7186,101207,20240126,61.0317
7187,101207,20240127,61.0317
7188,101207,20240128,61.0317
7189,101207,20240129,61.6797
7190,101207,20240130,60.1991
7191,101207,20240131,59.3895
7192,101207,20240201,58.52
7193,101207,20240202,59.9152
7194,101207,20240203,59.9152
7195,101207,20240204,59.9152
7196,101207,20240205,61.1658
7197,101207,20240206,60.6196
7198,101207,20240207,60.0579
7199,101207,20240208,60.1526
7200,101207,20240209,60.276
7201,101207,20240210,60.276
7202,101207,20240211,60.276
7203,101207,20240212,59.4213
7204,101207,20240213,59.2403
7205,101207,20240214,57.9501
7206,101207,20240215,59.1746
7207,101207,20240216,57.607
7208,101207,20240217,57.607
7209,101207,20240218,57.607
7210,101207,20240219,56.071
7211,101207,20240220,56.5058
7212,101207,20240221,55.4642
7213,101207,20240222,55.0764
7214,101207,20240223,55.1793
7215,101207,20240224,55.1793
7216,101207,20240225,55.1793
7217,101207,20240226,55.818
7218,101207,20240227,55.6726
7219,101207,20240228,57.3046
7220,101207,20240229,57.3542
7221,101207,20240301,58.491
7222,101207,20240302,58.491
7223,101207,20240303,58.491
7224,101207,20240304,58.7994
7225,101207,20240305,60.8595
7226,101207,20240306,61.9365
7227,101207,20240307,62.033
7228,101207,20240308,62.7051
7229,101207,20240309,62.7051
7230,101207,20240310,62.7051
7231,101207,20240311,62.5026
7232,101207,20240312,62.2909
7233,101207,20240313,61.0786
7234,101207,20240314,60.3587
7235,101207,20240315,62.4044
7236,101207,20240316,62.4044
7237,101207,20240317,62.4044
7238,101207,20240318,61.2857
7239,101207,20240319,60.7093
7240,101207,20240320,60.6727
7241,101207,20240321,60.668
7242,101207,20240322,61.089
7243,101207,20240323,61.089
7244,101207,20240324,61.089
7245,101207,20240325,60.6923
7246,101207,20240326,61.1729
7247,101207,20240327,62.3378
7248,101207,20240328,63.6493
7249,101207,20240329,63.4371
7250,101207,20240330,63.4371
7251,101207,20240331,63.4371
7252,101207,20240401,64.1067
7253,101207,20240402,63.015
7254,101207,20240403,62.3572
7255,101207,20240404,61.2686
7256,101207,20240405,61.278
7257,101207,20240406,61.278
7258,101207,20240407,61.278
7259,101207,20240408,60.5072
7260,101207,20240409,59.1269
7261,101207,20240410,58.8199
7262,101207,20240411,57.2903
7263,101207,20240412,58.5514
7264,101207,20240413,58.5514
7265,101207,20240414,58.5514
7266,101207,20240415,58.0903
7267,101207,20240416,59.0502
7268,101207,20240417,58.6456
7269,101207,20240418,57.6026
7270,101207,20240419,58.7301
7271,101207,20240420,58.7301
7272,101207,20240421,58.7301
7273,101207,20240422,58.8636
7274,101207,20240423,60.692
7275,101207,20240424,60.3003
7276,101207,20240425,59.9316
7277,101207,20240426,60.9407
7278,101207,20240427,60.9407
7279,101207,20240428,60.9407
7280,101207,20240429,61.9735
7281,101207,20240430,62.1777
7282,101207,20240501,65.5882
7283,101207,20240502,65.356
7284,101207,20240503,64.1183
7285,101207,20240504,64.1183
7286,101207,20240505,64.1183
7287,101207,20240506,63.1691
7288,101207,20240507,62.9513
7289,101207,20240508,64.5314
7290,101207,20240509,64.3985
7291,101207,20240510,66.0642
7292,101207,20240511,66.0642
7293,101207,20240512,66.0642
7294,101207,20240513,66.5758
7295,101207,20240514,67.7806
7296,101207,20240515,68.2547
7297,101207,20240516,68.7236
7298,101207,20240517,69.6038
7299,101207,20240518,69.6038
7300,101207,20240519,69.6038
7301,101207,20240520,69.0456
7302,101207,20240521,68.5038
7303,101207,20240522,68.9421
7304,101207,20240523,71.1442
7305,101207,20240524,69.4994
7306,101207,20240525,69.4994
7307,101207,20240526,69.4994
7308,101207,20240527,67.3723
7309,101207,20240528,67.1516
7310,101207,20240529,68.3103
7311,101207,20240530,68.4253
7312,101207,20240531,67.2354
7313,101207,20240601,67.2354
7314,101207,20240602,67.2354
7315,101207,20240603,67.378
7316,101207,20240604,65.6213
7317,101207,20240605,66.3324
7318,101207,20240606,66.0679
7319,101207,20240607,66.0402
7320,101207,20240608,66.0402
7321,101207,20240609,66.0402
7322,101207,20240610,66.5441
7323,101207,20240611,66.8183
7324,101207,20240612,66.309
7325,101207,20240613,67.4561
7326,101207,20240614,68.3677
7327,101207,20240615,68.3677
7328,101207,20240616,68.3677
7329,101207,20240617,66.5418
7330,101207,20240618,66.3589
7331,101207,20240619,65.2965
7332,101207,20240620,64.0613
7333,101207,20240621,64.6599
7334,101207,20240622,64.6599
7335,101207,20240623,64.6599
7336,101207,20240624,64.2905
7337,101207,20240625,64.2021
7338,101207,20240626,63.5841
7339,101207,20240627,64.0117
7340,101207,20240628,64.7557
